Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
43839,US-Mexico Border,"September 05, 2017",2017,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.730421102356, -111.924591064450",Central America to US,http://www.humaneborders.info/,Northern America,5
43838,US-Mexico Border,"September 04, 2017",2017,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.721686960941, -111.896785390620",Central America to US,http://www.humaneborders.info/,Northern America,5
43656,US-Mexico Border,"September 02, 2017",2017,Sep,1.0,,1,,1.0,,,Exposure,"Elizitas Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.117794426660, -98.096328417578",Central America to US,"http://bit.ly/2wKAS6u, http://bit.ly/2wb99K4",Northern America,4
43837,US-Mexico Border,"September 02, 2017",2017,Sep,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.029870800000, -112.923186900000",Central America to US,http://www.humaneborders.info/,Northern America,5
43950,US-Mexico Border,"August 31, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Cage Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.105878800000, -98.205839700000",Central America to US,,Northern America,4
44136,US-Mexico Border,"August 30, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"Open desert, Calexico, Imperial County, California",Imperial County Coroner's Office,"32.664750431146, -115.568234596290",Central America to US,,Northern America,5
42395,US-Mexico Border,"August 29, 2017",2017,Aug,1.0,,1,,,1.0,,Drowning,"Canal near Coles Street and Delta Drive in South El Paso, Texas, USA","El Paso Times, U.S. Border Patrol","31.760152010476, -106.468437429080",Central America to US,"http://bit.ly/2wnzVkc, http://bit.ly/2wngJmL",Northern America,5
43667,US-Mexico Border,"August 28, 2017",2017,Aug,1.0,,1,,,1.0,,Probable hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.168564400000, -111.892768800000",Central America to US,http://www.humaneborders.info/,Northern America,5
43666,US-Mexico Border,"August 27, 2017",2017,Aug,1.0,,1,,,1.0,,Probable hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.394988600000, -113.076997300000",Central America to US,http://www.humaneborders.info/,Northern America,5
43851,US-Mexico Border,"August 25, 2017",2017,Aug,1.0,,1,,,1.0,,Vehicle Accident,"Interstate 8, near Jacumba, San Diego County, California",Times of San Diego,"32.641822938263, -116.175493634300",Central America to US,http://bit.ly/2kszkvt,Northern America,1
43952,US-Mexico Border,"August 22, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Laborcitas Creek Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.090326215709, -98.182067871094",Central America to US,,Northern America,4
43953,US-Mexico Border,"August 22, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"Dos Haches Quail Hunting Camp, Brooks County, Texas",South Texas Human Rights Center,"27.027305700000, -98.221297900000",Central America to US,,Northern America,4
43665,US-Mexico Border,"August 20, 2017",2017,Aug,1.0,,1,,,1.0,,Probable hyperthermia,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.987232600000, -112.774002500000",Central America to US,http://www.humaneborders.info/,Northern America,5
43664,US-Mexico Border,"August 18, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.927417100000, -111.366140100000",Central America to US,http://www.humaneborders.info/,Northern America,5
43663,US-Mexico Border,"August 16, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.034935400000, -113.025611400000",Central America to US,http://www.humaneborders.info/,Northern America,5
43662,US-Mexico Border,"August 15, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.340577500000, -111.426299000000",Central America to US,http://www.humaneborders.info/,Northern America,5
43661,US-Mexico Border,"August 12, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.370993900000, -112.311956800000",Central America to US,http://www.humaneborders.info/,Northern America,5
43660,US-Mexico Border,"August 11, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.370993900000, -112.311956800000",Central America to US,http://www.humaneborders.info/,Northern America,5
42381,US-Mexico Border,"August 10, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"West Highway 285 with County Road 108, Brooks County, Texas","U.S. Border Patrol, South Texas Human Rights Center","27.262036594691, -98.426972704199",Central America to US,http://bit.ly/2wAMcEY,Northern America,5
42393,US-Mexico Border,"August 10, 2017",2017,Aug,2.0,,2,,1.0,1.0,,Vehicle Accident,"Interstate 15 near Rancho Bernardo, San Diego, California, USA",NVI Noticias,"33.033577300000, -117.080582500000",Central America to US,"http://bit.ly/2whY2lR, http://bit.ly/2x5q4BX",Northern America,3
43951,US-Mexico Border,"August 10, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"Mariposa Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.095216616362, -98.219146728516",Central America to US,,Northern America,4
42380,US-Mexico Border,"August 07, 2017",2017,Aug,1.0,,1,,,1.0,,Dehydration,"Ranch near Kingsville, Kleberg County, Texas, USA",US Border Patrol via USA Today,"27.473232450586, -97.891814566406",Central America to US,https://usat.ly/2v8DzB7,Northern America,5
43659,US-Mexico Border,"August 07, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.485119700000, -111.462181500000",Central America to US,http://www.humaneborders.info/,Northern America,5
43949,US-Mexico Border,"August 06, 2017",2017,Aug,1.0,,1,,,1.0,,Unknown,"Benavides Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.068316770825, -98.169708251953",Central America to US,,Northern America,4
43658,US-Mexico Border,"August 02, 2017",2017,Aug,1.0,,1,,,1.0,,Probable hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.232132700000, -111.508372900000",Central America to US,http://www.humaneborders.info/,Northern America,5
35470,US-Mexico Border,"August 01, 2017",2017,Aug,1.0,,1,,,1.0,,Dehydration,"Otay mountain, San Diego County, USA, 2 miles north of the Mexican border",U.S. Border Patrol,"32.580884276803, -116.872555629880",Central America to US,http://bit.ly/2wyOSPk,Northern America,5
35463,US-Mexico Border,"July 30, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.911695100000, -112.918225000000",Central America to US,http://www.humaneborders.info/,Northern America,5
35461,US-Mexico Border,"July 28, 2017",2017,Jul,1.0,,1,,,,,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.394988600000, -113.076997300000",Central America to US,http://www.humaneborders.info/,Northern America,5
35442,US-Mexico Border,"July 27, 2017",2017,Jul,1.0,,1,,,1.0,,Drowning,"Río Bravo, between Ciudad Juárez, Mexico, and El Paso, El Paso County, Texas, USA",El Paso Times,"31.747719188450, -106.487768282030",Central America to US,http://bit.ly/2tIXIsI,Northern America,1
35459,US-Mexico Border,"July 26, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.377021100000, -113.165430700000",Central America to US,http://www.humaneborders.info/,Northern America,5
35460,US-Mexico Border,"July 26, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.133300000000, -111.165045800000",Central America to US,http://www.humaneborders.info/,Northern America,5
35433,US-Mexico Border,"July 24, 2017",2017,Jul,4.0,,4,,3.0,1.0,2.0,Drowning,"Río Bravo, between Ciudad Juárez, Mexico, and El Paso, El Paso County, Texas, USA","Ministerio de Relaciones Exteriores de Guatemala, The Guardian","31.720521645268, -106.375667222910",Central America to US,"http://bit.ly/2uEY0SQ, http://bit.ly/2uEY0SQ",Northern America,5
44390,US-Mexico Border,"July 23, 2017",2017,Jul,10.0,,10,29.0,,10.0,,Presumed hyperthermia,"Walmart parking lot in San Antonio, Bexar County, Texas, USA","NY Times, Ecuador Inmediato","29.458632041716, -98.554598985458",Central America to US,"http://nyti.ms/2uMdFC8, http://bit.ly/2iOVRyJ, http://bit.ly/2CCPnyH, http://bit.ly/2qrgacn",Northern America,3
35458,US-Mexico Border,"July 23, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.423412159235, -111.265050744530",Central America to US,http://www.humaneborders.info/,Northern America,5
35457,US-Mexico Border,"July 21, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.103931600000, -112.362369500000",Central America to US,http://www.humaneborders.info/,Northern America,5
35427,US-Mexico Border,"July 20, 2017",2017,Jul,1.0,,1,,,,,Unknown,"Cage Ranch, near Falfurrias, Brooks County, Texas, USA",U.S. Border Patrol / South Texas Human Rights Center,"27.130476042249, -98.238928480078",Central America to US,"http://bit.ly/2tSS1b5, http://bit.ly/2tD3uQQ",Northern America,5
30172,US-Mexico Border,"July 18, 2017",2017,Jul,1.0,,1,,,1.0,,Drowning,"Río Bravo, Brownsville, Cameron County, Texas, USA",U.S. Border Patrol,"25.898967660534, -97.497912953442",Central America to US,http://bit.ly/2uryAI2,Northern America,5
35456,US-Mexico Border,"July 17, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.358734109872, -111.598526765820",Central America to US,http://www.humaneborders.info/,Northern America,5
44049,US-Mexico Border,"July 15, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Remains found in the Organ Pipe Cactus National Monument, Pima County, Arizona, USA - brought to Sonoyta, Sonora, Mexico by fellow migrants",AZ Central,"31.924724442054, -112.899013744920",Central America to US,http://bit.ly/2BH55Ih,Northern America,1
43947,US-Mexico Border,"July 14, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Cage Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.076876513024, -98.188934326172",Central America to US,,Northern America,4
35455,US-Mexico Border,"July 11, 2017",2017,Jul,1.0,,1,,,1.0,,Probable hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.718008300000, -111.827282500000",Central America to US,http://www.humaneborders.info/,Northern America,5
31131,US-Mexico Border,"July 10, 2017",2017,Jul,1.0,,1,,,1.0,,Dehydration,"Body found in ranch near Carrizo Springs, Dimmit County, Texas, USA",La Rancherita del Aire,"28.528500900000, -99.876448000000",Central America to US,http://bit.ly/2uqlixZ,Northern America,1
35453,US-Mexico Border,"July 09, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.756489900000, -111.382100000000",Central America to US,http://www.humaneborders.info/,Northern America,5
35454,US-Mexico Border,"July 09, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.756489900000, -111.382100000000",Central America to US,http://www.humaneborders.info/,Northern America,5
43943,US-Mexico Border,"July 06, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown,"Isabella Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.065871010151, -98.125762939453",Central America to US,,Northern America,4
35450,US-Mexico Border,"July 05, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.064820600000, -112.472643900000",Central America to US,http://www.humaneborders.info/,Northern America,5
35451,US-Mexico Border,"July 05, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.003778700000, -113.029480900000",Central America to US,http://www.humaneborders.info/,Northern America,5
35452,US-Mexico Border,"July 05, 2017",2017,Jul,1.0,,1,,,1.0,,Hyperthermia,"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.224220800000, -112.920642100000",Central America to US,http://www.humaneborders.info/,Northern America,5
31119,US-Mexico Border,"July 02, 2017",2017,Jul,1.0,,1,1.0,,1.0,,Unknown,"Buena Suerte Ranch, Near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.220070400000, -98.164525500000",Central America to US,http://bit.ly/2slt8Vz,Northern America,5
35449,US-Mexico Border,"July 02, 2017",2017,Jul,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"32.179197800000, -112.947334100000",Central America to US,http://www.humaneborders.info/,Northern America,5
31116,US-Mexico Border,"June 30, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.743878925901, -112.336238515620",Central America to US,,Northern America,5
35447,US-Mexico Border,"June 30, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),"Pima County, Arizona",Pima County Office of the Medical Examiner,"31.725322100000, -112.005521300000",Central America to US,http://www.humaneborders.info,Northern America,5
31113,US-Mexico Border,"June 29, 2017",2017,Jun,1.0,,1,,,1.0,,Drowning,"Río Bravo, Donna International Bridge, Donna, Texas, USA",FOX KFXV-TV,"26.067527100000, -98.075316000000",Central America to US,http://bit.ly/2swuXPx,Northern America,1
43940,US-Mexico Border,"June 29, 2017",2017,Jun,1.0,,1,,1.0,,,Unknown,"Cage Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"26.976564262577, -98.297424316406",Central America to US,,Northern America,4
30624,US-Mexico Border,"June 28, 2017",2017,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.857955700000, -112.934990300000",Central America to US,,Northern America,5
31102,US-Mexico Border,"June 28, 2017",2017,Jun,1.0,,1,,,,,Unknown (skeletal remains),"Cage Ranch, near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.147126425161, -98.237777392187",Central America to US,http://bit.ly/2tlgCGE,Northern America,5
31108,US-Mexico Border,"June 28, 2017",2017,Jun,1.0,,1,,,1.0,,Drowning,"Río Bravo, Eagle Pass, Texas",La Rancherita del Aire,"28.691931500000, -100.514183000000",Central America to US,"http://bit.ly/2tAxiN4, http://bit.ly/2vjsybR",Northern America,3
31099,US-Mexico Border,"June 27, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"32.377021100000, -113.165430700000",Central America to US,http://www.humaneborders.info/,Northern America,5
31100,US-Mexico Border,"June 27, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,"El Tepejuaje Ranch, near Falfurrias, Brooks County, Texas ",U.S. Border Patrol / South Texas Human Rights Center,"27.134905694285, -98.235030810156",Central America to US,http://bit.ly/2tlgCGE,Northern America,5
31095,US-Mexico Border,"June 26, 2017",2017,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.913926730730, -112.909241093460",Central America to US,,Northern America,5
31096,US-Mexico Border,"June 26, 2017",2017,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County ,Pima County Office of the Medical Examiner,"31.913052445004, -112.906837834180",Central America to US,,Northern America,5
31090,US-Mexico Border,"June 25, 2017",2017,Jun,1.0,,1,,1.0,,,Unknown,"Dos Palomas Ranch, near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.137349947354, -98.232284228125",Central America to US,http://bit.ly/2tlgCGE,Northern America,5
31091,US-Mexico Border,"June 23, 2017",2017,Jun,1.0,,1,,1.0,,,Exposure,"Near Bentsen State Park, Mission, Hidalgo County, Texas",KRGV,"26.202469400000, -98.403022200000",Central America to US,"http://bit.ly/2tsdLyy, http://bit.ly/2tDaWtN",Northern America,3
31078,US-Mexico Border,"June 20, 2017",2017,Jun,1.0,,1,,,1.0,,Dehydration,"Body found in Faith Ranch, near El Indio, Maverick County, Texas",Zócalo,"28.508589200000, -100.310571800000",Central America to US,"http://bit.ly/2tR4ZXj, http://bit.ly/2rFqTfn",Northern America,3
31079,US-Mexico Border,"June 20, 2017",2017,Jun,1.0,,1,,,,,Exposure,"Jones Ranch, near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.022782200000, -98.541238400000",Central America to US,http://bit.ly/2rJiSWx,Northern America,5
31080,US-Mexico Border,"June 20, 2017",2017,Jun,1.0,,1,,1.0,,,"Exposure, Dehydration","Héctor López Ranch, near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.219688700000, -98.166585900000",Central America to US,http://bit.ly/2rJiSWx,Northern America,5
31081,US-Mexico Border,"June 20, 2017",2017,Jun,1.0,,1,,,1.0,,Sickness and lack of access to medicines,"El Tepejuaje Ranch, near Falfurrias, Brooks County, Texas",U.S. Border Patrol / South Texas Human Rights Center,"27.152473267425, -98.200476331641",Central America to US,http://bit.ly/2rJiSWx,Northern America,5
31073,US-Mexico Border,"June 18, 2017",2017,Jun,1.0,,1,,1.0,,,Unknown,"Remote canyon road in San Juan Capistrano, Orange County, California",AP,"33.506333500000, -117.683807800000",Central America to US,"http://bit.ly/2sDm7QP, http://bit.ly/2rXwYTM, http://lat.ms/2twJuvB",Northern America,3
44135,US-Mexico Border,"June 18, 2017",2017,Jun,1.0,,1,,1.0,,1.0,Drowning,"Río Bravo, near 1400 International Boulevard, Hidalgo, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.118255013592, -98.265210034177",Central America to US,,Northern America,5
31063,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31064,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31065,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"32.458090100000, -113.163995800000",Central America to US,,Northern America,5
31066,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31067,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31068,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31069,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31070,US-Mexico Border,"June 17, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.687804769019, -112.160457265620",Central America to US,http://www.humaneborders.info/,Northern America,5
31054,US-Mexico Border,"June 16, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"32.057499000000, -111.666072500000",Central America to US,,Northern America,5
31055,US-Mexico Border,"June 16, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,"Rancho Stumberg, Dimmit County, Texas, USA",Zocalo,"28.160114819909, -100.208001312500",Central America to US,http://bit.ly/2rMHf4Q,Northern America,1
31053,US-Mexico Border,"June 15, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31045,US-Mexico Border,"June 13, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown,"La Gallina Road, near La Joya, Texas, USA",El Nuevo Heraldo,"26.250656800000, -98.491634600000",Central America to US,http://bit.ly/2rHcTWm,Northern America,1
31040,US-Mexico Border,"June 12, 2017",2017,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.756460400000, -111.423528900000",Central America to US,,Northern America,5
31041,US-Mexico Border,"June 12, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
44134,US-Mexico Border,"June 12, 2017",2017,Jun,1.0,,1,,,1.0,,Drowning,"All American Canal, Calexico, Imperial County, California",Imperial County Coroner's Office,"32.664522788608, -115.529082910280",Central America to US,,Northern America,5
31028,US-Mexico Border,"June 08, 2017",2017,Jun,1.0,,1,,,1.0,,Hyperthermia,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"32.032856600000, -111.340152100000",Central America to US,http://www.humaneborders.info/,Northern America,5
31027,US-Mexico Border,"June 07, 2017",2017,Jun,1.0,,1,,,1.0,,Hanging,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,,Northern America,5
31026,US-Mexico Border,"June 06, 2017",2017,Jun,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31013,US-Mexico Border,"May 31, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.727110700000, -112.482532100000",Central America to US,,Northern America,5
31014,US-Mexico Border,"May 31, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.611326200000, -112.106383800000",Central America to US,,Northern America,5
31016,US-Mexico Border,"May 31, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.997124200000, -112.227266900000",Central America to US,"http://www.humaneborders.info/, http://bit.ly/2rTlHrJ",Northern America,5
31008,US-Mexico Border,"May 29, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.897219900000, -112.428704100000",Central America to US,,Northern America,5
31009,US-Mexico Border,"May 29, 2017",2017,May,1.0,,1,,,1.0,,Dehydration,"Found unconscius in the desert near Eagle Pass, Texas, USA - died in hospital in Fort Duncan",La Prensa de Monclova,"28.712626700000, -100.458911500000",Central America to US,http://bit.ly/2r1hFZD,Northern America,1
31001,US-Mexico Border,"May 27, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
31002,US-Mexico Border,"May 27, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30995,US-Mexico Border,"May 26, 2017",2017,May,1.0,,1,,,1.0,,Train Accident,"Train tracks 10 miles north of Eagle Pass, Texas, USA",netnoticias.mx,"28.691931500000, -100.514183000000",Central America to US,http://bit.ly/2rDm9dL,Northern America,1
30996,North America,"May 26, 2017",2017,May,1.0,,1,,1.0,,,Hypothermia,"Near Noyes, Minnesota, USA, less than 1 km away from border with Manitoba, Canada",CBC,"48.911287400000, -96.354781800000",,http://bit.ly/2rjeuhH,Northern America,1
30989,US-Mexico Border,"May 25, 2017",2017,May,1.0,,1,10.0,,,,Dehydration,"Found unconscious in the desert near Giles Bend, Arizona, died in a hospital in Goodyear, Arizona, USA",El Heraldo,"33.456648600000, -112.388923500000",Central America to US,"http://bit.ly/2scVCkD, https://bit.ly/2ngTw1W",Northern America,3
30990,US-Mexico Border,"May 25, 2017",2017,May,1.0,,1,,,1.0,,Hyperthermia,Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.857955700000, -112.934990300000",Central America to US,,Northern America,5
43938,US-Mexico Border,"May 25, 2017",2017,May,1.0,,1,,,,,Unknown (skeletal remains),"Dos Haches Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,"27.010827297495, -98.180694580078",Central America to US,,Northern America,4
44133,US-Mexico Border,"May 22, 2017",2017,May,1.0,,1,,,1.0,,Drowning,"Rio Rico Road, Mercedes, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,"26.137269600000, -97.901670100000",Central America to US,,Northern America,5
44385,US-Mexico Border,"May 22, 2017",2017,May,1.0,,1,,,1.0,,Hyperthermia,"La India Ranch, Falfurrias, Brooks County, Texas",South Texas Human Rights Center director Eduardo Canales,"27.168861400000, -98.134386400000",Central America to US,,Northern America,5
30977,US-Mexico Border,"May 19, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30968,US-Mexico Border,"May 15, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30963,US-Mexico Border,"May 13, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30964,US-Mexico Border,"May 13, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30952,US-Mexico Border,"May 06, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30947,US-Mexico Border,"May 03, 2017",2017,May,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.591629600000, -112.676811500000",Central America to US,,Northern America,5
30935,US-Mexico Border,"April 26, 2017",2017,Apr,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.875343400000, -112.547046600000",Central America to US,,Northern America,5
30933,US-Mexico Border,"April 24, 2017",2017,Apr,1.0,,1,,,1.0,,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,"31.875343400000, -112.547046600000",Central America to US,http://www.humaneborders.info/,Northern America,5
